Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,OppFG,OppFGA,OppFG%,Opp3P,Opp3PA,Opp3P%,OppFT,OppFTA,OppFT%,OppORB,OppTRB,OppAST,OppSTL,OppBLK,OppTOV,OppPF
2021,BOS,22,2021-02-07,0,PHO,L,91,100,33,93,.355,17,44,.386,8,12,.667,13,41,19,6,2,6,11,40,82,.488,8,29,.276,12,12,1.000,9,50,25,4,5,10,15
2021,BOS,23,2021-02-09,0,UTA,L,108,122,38,86,.442,13,29,.448,19,23,.826,11,35,18,2,2,9,25,40,84,.476,18,48,.375,24,27,.889,10,41,28,4,7,11,22
2021,BOS,24,2021-02-11,1,TOR,W,120,106,39,86,.453,20,39,.513,22,28,.786,14,49,30,8,6,19,22,41,83,.494,9,28,.321,15,19,.789,3,32,26,7,8,13,26
2021,BOS,25,2021-02-12,1,DET,L,102,108,36,82,.439,8,27,.296,22,30,.733,7,44,15,9,2,10,25,34,79,.430,15,38,.395,25,30,.833,6,44,25,3,6,13,20
2021,BOS,26,2021-02-14,0,WAS,L,91,104,32,90,.356,9,35,.257,18,30,.600,14,50,14,5,2,17,27,33,83,.398,7,30,.233,31,36,.861,9,54,24,9,3,18,25
2021,BOS,27,2021-02-16,1,DEN,W,112,99,39,81,.481,15,42,.357,19,21,.905,10,43,26,7,1,22,22,38,84,.452,9,34,.265,14,15,.933,11,38,25,12,3,17,18
2021,BOS,28,2021-02-17,1,ATL,L,114,122,40,86,.465,10,31,.323,24,27,.889,11,37,22,9,3,16,27,44,77,.571,8,24,.333,26,31,.839,8,37,19,8,2,15,18
2021,BOS,29,2021-02-19,1,ATL,W,121,109,50,90,.556,14,35,.400,7,10,.700,9,44,26,8,12,18,21,38,90,.422,10,30,.333,23,25,.920,13,41,21,14,6,14,14
2021,BOS,30,2021-02-21,0,NOP,L,115,120,39,98,.398,10,37,.270,27,34,.794,11,49,22,9,11,11,30,42,94,.447,11,36,.306,25,37,.676,12,52,22,5,7,13,24
2021,BOS,31,2021-02-23,0,DAL,L,107,110,41,86,.477,12,39,.308,13,18,.722,12,46,19,6,6,13,21,42,89,.472,13,33,.394,13,15,.867,8,38,19,5,1,10,17
2021,BOS,32,2021-02-24,0,ATL,L,112,127,42,95,.442,8,31,.258,20,23,.870,12,36,20,10,6,6,16,45,85,.529,23,42,.548,14,17,.824,12,45,27,4,5,17,23
2021,BOS,33,2021-02-26,1,IND,W,118,112,42,82,.512,9,22,.409,25,29,.862,7,45,24,3,6,12,20,35,89,.393,15,46,.326,27,29,.931,8,40,26,8,6,9,22
2021,BOS,34,2021-02-28,1,WAS,W,111,110,42,89,.472,10,30,.333,17,24,.708,13,49,25,7,0,19,25,38,84,.452,9,32,.281,25,29,.862,7,36,16,10,5,14,22
2021,BOS,35,2021-03-02,1,LAC,W,117,112,42,86,.488,16,32,.500,17,23,.739,14,43,25,6,4,9,12,43,87,.494,18,38,.474,8,9,.889,10,35,28,3,5,9,19
2021,BOS,36,2021-03-04,1,TOR,W,132,125,45,74,.608,13,29,.448,29,40,.725,9,39,25,6,7,16,20,45,91,.495,21,50,.420,14,17,.824,8,28,36,6,1,14,25
2021,BOS,37,2021-03-11,0,BRK,L,109,121,41,91,.451,13,40,.325,14,22,.636,11,39,22,10,10,11,13,42,88,.477,19,42,.452,18,22,.818,11,45,21,3,5,15,22
2021,BOS,38,2021-03-14,0,HOU,W,134,107,51,92,.554,18,37,.486,14,21,.667,10,55,29,8,3,14,22,35,91,.385,16,50,.320,21,31,.677,10,37,23,8,5,11,19
2021,BOS,39,2021-03-16,1,UTA,L,109,117,48,98,.490,10,29,.345,3,4,.750,16,45,28,8,5,14,18,38,80,.475,19,43,.442,22,24,.917,10,38,23,6,6,17,18
2021,BOS,40,2021-03-17,0,CLE,L,110,117,40,88,.455,10,38,.263,20,29,.690,15,40,19,10,9,12,27,40,74,.541,10,23,.435,27,33,.818,7,40,23,6,3,17,17
2021,BOS,41,2021-03-19,1,SAC,L,96,107,39,91,.429,12,31,.387,6,7,.857,12,45,22,8,4,16,20,37,81,.457,12,30,.400,21,26,.808,11,45,22,6,9,14,16
2021,BOS,42,2021-03-21,1,ORL,W,112,96,40,88,.455,23,55,.418,9,9,1.000,7,45,27,6,3,10,21,32,84,.381,11,34,.324,21,30,.700,9,44,20,6,4,6,13
2021,BOS,43,2021-03-22,0,MEM,L,126,132,47,90,.522,17,35,.486,15,24,.625,5,43,31,3,6,13,18,55,110,.500,12,35,.343,10,15,.667,17,54,38,8,6,10,20
2021,BOS,44,2021-03-24,0,MIL,L,119,121,45,94,.479,19,47,.404,10,10,1.000,9,38,24,9,6,13,15,45,90,.500,17,37,.459,14,20,.700,13,46,19,8,5,16,14
2021,BOS,45,2021-03-26,0,MIL,W,122,114,43,88,.489,22,47,.468,14,16,.875,8,44,27,10,8,15,16,44,99,.444,19,47,.404,7,11,.636,16,49,24,7,3,16,16
2021,BOS,46,2021-03-27,0,OKC,W,111,94,44,96,.458,12,38,.316,11,14,.786,10,52,22,10,4,12,19,34,83,.410,11,38,.289,15,24,.625,10,50,16,7,4,18,12
2021,BOS,47,2021-03-29,1,NOP,L,109,115,40,93,.430,14,43,.326,15,19,.789,12,46,21,5,9,14,25,41,82,.500,16,31,.516,17,30,.567,8,47,30,8,2,15,21
2021,BOS,48,2021-03-31,1,DAL,L,108,113,39,94,.415,11,47,.234,19,23,.826,8,36,20,11,2,9,19,38,77,.494,19,39,.487,18,25,.720,4,43,20,6,4,20,18
2021,BOS,49,2021-04-02,1,HOU,W,118,102,46,88,.523,17,41,.415,9,12,.750,11,50,35,9,7,15,22,37,86,.430,12,36,.333,16,26,.615,10,40,26,6,1,14,11
2021,BOS,50,2021-04-04,1,CHO,W,116,86,43,94,.457,21,54,.389,9,11,.818,14,44,29,11,5,6,20,32,80,.400,10,31,.323,12,20,.600,9,42,23,3,5,17,15
2021,BOS,51,2021-04-06,1,PHI,L,96,106,33,70,.471,14,34,.412,16,18,.889,3,32,19,5,6,22,22,34,73,.466,9,24,.375,29,39,.744,9,38,16,11,4,13,20
2021,BOS,52,2021-04-07,1,NYK,W,101,99,36,86,.419,15,40,.375,14,20,.700,16,53,22,6,7,20,14,35,84,.417,16,33,.485,13,16,.813,5,39,22,7,4,14,21
2021,BOS,53,2021-04-09,1,MIN,W,145,136,47,87,.540,19,42,.452,32,34,.941,9,45,32,9,5,21,25,47,96,.490,15,42,.357,27,30,.900,9,37,30,14,0,15,26
2021,BOS,54,2021-04-11,0,DEN,W,105,87,39,87,.448,7,33,.212,20,23,.870,10,52,20,4,7,11,18,32,88,.364,8,34,.235,15,18,.833,13,46,23,5,4,9,20
2021,BOS,55,2021-04-13,0,POR,W,116,115,42,90,.467,15,35,.429,17,24,.708,9,46,30,5,4,10,19,43,90,.478,17,43,.395,12,17,.706,8,46,31,6,5,14,22
2021,BOS,56,2021-04-15,0,LAL,W,121,113,48,85,.565,14,32,.438,11,13,.846,7,48,33,4,6,21,20,44,98,.449,12,37,.324,13,19,.684,11,36,28,12,2,8,16
2021,BOS,57,2021-04-17,1,GSW,W,119,114,44,94,.468,15,46,.326,16,20,.800,14,45,18,9,2,9,18,41,80,.513,17,40,.425,15,20,.750,8,40,22,6,2,18,23
2021,BOS,58,2021-04-19,1,CHI,L,96,102,36,77,.468,10,25,.400,14,15,.933,3,39,21,8,3,16,15,41,91,.451,11,32,.344,9,10,.900,9,40,30,11,8,12,15
2021,BOS,59,2021-04-22,1,PHO,W,99,86,33,77,.429,12,40,.300,21,24,.875,10,48,20,7,2,23,12,36,88,.409,6,35,.171,8,9,.889,10,38,18,10,2,17,23
2021,BOS,60,2021-04-23,0,BRK,L,104,109,38,94,.404,17,42,.405,11,16,.688,15,54,21,6,6,19,20,37,86,.430,11,32,.344,24,28,.857,6,47,26,12,7,11,19
2021,BOS,61,2021-04-25,0,CHO,L,104,125,34,88,.386,14,41,.341,22,26,.846,11,41,18,6,2,13,13,47,93,.505,21,43,.488,10,11,.909,10,46,39,7,8,11,21
2021,BOS,62,2021-04-27,1,OKC,L,115,119,41,97,.423,11,49,.224,22,25,.880,8,39,21,16,7,14,26,39,81,.481,13,30,.433,28,36,.778,10,51,25,5,3,27,24
2021,BOS,63,2021-04-28,1,CHO,W,120,111,44,92,.478,15,40,.375,17,22,.773,19,54,26,9,8,14,24,37,87,.425,13,35,.371,24,32,.750,11,33,29,7,5,11,18
2021,BOS,64,2021-04-30,1,SAS,W,143,140,49,105,.467,18,38,.474,27,36,.750,17,52,31,7,7,13,26,49,92,.533,11,24,.458,31,38,.816,8,43,29,6,1,11,27
2021,BOS,65,2021-05-02,1,POR,L,119,129,43,89,.483,20,39,.513,13,15,.867,10,45,29,3,6,18,21,44,85,.518,19,38,.500,22,26,.846,3,36,27,8,5,10,18
2021,BOS,66,2021-05-05,0,ORL,W,132,96,51,96,.531,21,45,.467,9,12,.750,9,45,28,8,9,11,23,33,85,.388,6,25,.240,24,28,.857,10,45,13,7,7,19,11
2021,BOS,67,2021-05-07,0,CHI,L,99,121,35,86,.407,11,39,.282,18,23,.783,11,47,19,5,8,14,15,43,99,.434,18,40,.450,17,18,.944,15,52,26,10,4,9,20
2021,BOS,68,2021-05-09,1,MIA,L,124,130,45,83,.542,14,38,.368,20,25,.800,6,34,29,7,3,14,22,47,82,.573,16,35,.457,20,22,.909,3,35,30,8,2,11,20
2021,BOS,69,2021-05-11,1,MIA,L,121,129,46,88,.523,18,37,.486,11,17,.647,3,32,31,8,5,11,21,48,81,.593,16,30,.533,17,22,.773,6,43,25,7,4,14,21
2021,BOS,70,2021-05-12,0,CLE,L,94,102,36,101,.356,12,41,.293,10,14,.714,13,46,14,9,8,7,23,36,80,.450,8,24,.333,22,27,.815,7,55,27,4,6,16,13
2021,BOS,71,2021-05-15,0,MIN,W,124,108,46,95,.484,18,42,.429,14,18,.778,9,44,27,8,6,15,24,39,95,.411,5,37,.135,25,34,.735,20,51,22,8,7,13,19
2021,BOS,72,2021-05-16,0,NYK,L,92,96,35,86,.407,11,41,.268,11,15,.733,9,46,19,4,6,12,19,34,79,.430,13,27,.481,15,19,.789,4,41,16,7,6,11,17
2021,BRK,1,2020-12-22,1,GSW,W,125,99,42,92,.457,15,35,.429,26,32,.813,13,57,24,11,7,20,22,37,99,.374,10,33,.303,15,23,.652,13,47,26,6,6,18,24
2021,BRK,2,2020-12-25,0,BOS,W,123,95,41,76,.539,15,29,.517,26,31,.839,9,43,21,5,10,16,22,37,98,.378,8,27,.296,13,19,.684,20,47,23,6,5,15,27
2021,BRK,3,2020-12-27,0,CHO,L,104,106,35,82,.427,17,47,.362,17,25,.680,6,46,23,4,5,19,17,43,96,.448,10,34,.294,10,17,.588,13,52,35,8,3,15,25
2021,BRK,4,2020-12-28,1,MEM,L,111,116,41,100,.410,14,42,.333,15,17,.882,13,50,28,13,6,17,20,42,98,.429,10,29,.345,22,29,.759,16,56,20,10,4,19,17
2021,BRK,5,2020-12-30,1,ATL,W,145,141,54,100,.540,19,41,.463,18,23,.783,9,40,30,6,3,9,24,47,99,.475,18,46,.391,29,35,.829,17,54,27,5,2,12,19
2021,BRK,6,2021-01-01,1,ATL,L,96,114,35,86,.407,7,37,.189,19,23,.826,10,45,19,6,6,15,16,43,93,.462,16,39,.410,12,14,.857,10,48,24,8,3,11,20
2021,BRK,7,2021-01-03,1,WAS,L,122,123,40,81,.494,14,32,.438,28,31,.903,7,51,25,5,9,20,24,43,104,.413,12,33,.364,25,34,.735,13,49,27,9,3,7,22
2021,BRK,8,2021-01-05,1,UTA,W,130,96,52,93,.559,14,36,.389,12,16,.750,8,51,31,11,5,13,22,33,86,.384,11,34,.324,19,27,.704,9,41,17,6,3,15,18
2021,BRK,9,2021-01-07,1,PHI,W,122,109,44,97,.454,15,37,.405,19,29,.655,11,48,30,11,7,13,17,41,87,.471,9,26,.346,18,20,.900,4,47,23,6,6,20,25
2021,BRK,10,2021-01-08,0,MEM,L,110,115,38,81,.469,14,31,.452,20,21,.952,4,42,26,6,4,21,13,45,98,.459,13,32,.406,12,14,.857,12,46,29,14,6,14,18
2021,BRK,11,2021-01-10,1,OKC,L,116,129,43,85,.506,10,34,.294,20,24,.833,6,43,23,3,2,17,18,49,90,.544,15,39,.385,16,17,.941,3,34,24,12,4,11,22
2021,BRK,12,2021-01-12,1,DEN,W,122,116,48,79,.608,16,32,.500,10,15,.667,8,41,31,6,6,19,18,44,88,.500,18,37,.486,10,16,.625,9,32,28,12,5,13,18
2021,BRK,13,2021-01-13,0,NYK,W,116,109,44,91,.484,16,40,.400,12,17,.706,12,46,29,3,5,6,12,44,92,.478,11,28,.393,10,12,.833,12,43,22,4,3,9,16
2021,BRK,14,2021-01-16,1,ORL,W,122,115,42,78,.538,16,35,.457,22,25,.880,4,41,24,9,5,19,14,44,95,.463,14,46,.304,13,16,.813,9,38,28,13,4,12,19
2021,BRK,15,2021-01-18,1,MIL,W,125,123,46,84,.548,15,31,.484,18,21,.857,7,49,26,2,5,17,19,46,105,.438,11,38,.289,20,24,.833,11,41,21,9,2,6,15
2021,BRK,16,2021-01-20,0,CLE,L,135,147,48,106,.453,15,41,.366,24,27,.889,13,52,30,8,11,16,24,56,109,.514,20,40,.500,15,21,.714,12,50,29,10,6,15,21
2021,BRK,17,2021-01-22,0,CLE,L,113,125,42,87,.483,14,43,.326,15,17,.882,6,29,23,5,8,11,25,45,87,.517,8,25,.320,27,32,.844,13,50,24,7,3,15,18
2021,BRK,18,2021-01-23,1,MIA,W,128,124,44,83,.530,19,37,.514,21,26,.808,9,47,34,0,6,17,26,42,89,.472,13,46,.283,27,32,.844,2,31,29,7,1,8,23
2021,BRK,19,2021-01-25,1,MIA,W,98,85,34,85,.400,11,38,.289,19,22,.864,6,49,24,6,5,9,18,31,84,.369,11,43,.256,12,17,.706,8,45,20,3,7,14,21
2021,BRK,20,2021-01-27,0,ATL,W,132,128,52,98,.531,11,32,.344,17,20,.850,11,36,29,7,10,11,25,45,94,.479,13,33,.394,25,28,.893,12,37,29,3,7,11,18
2021,BRK,21,2021-01-29,0,OKC,W,147,125,57,100,.570,19,45,.422,14,16,.875,10,50,33,7,4,11,25,40,86,.465,16,38,.421,29,34,.853,6,36,23,4,4,12,12
2021,BRK,22,2021-01-31,0,WAS,L,146,149,50,88,.568,19,36,.528,27,33,.818,7,45,33,6,5,17,24,56,108,.519,12,39,.308,25,32,.781,11,39,24,10,2,7,22
2021,BRK,23,2021-02-02,1,LAC,W,124,120,45,79,.570,13,31,.419,21,26,.808,6,44,25,6,4,17,17,45,99,.455,15,36,.417,15,17,.882,11,39,21,12,5,8,18
2021,BRK,24,2021-02-05,1,TOR,L,117,123,39,80,.488,17,42,.405,22,29,.759,8,40,29,5,6,18,19,49,97,.505,13,32,.406,12,14,.857,12,41,22,10,6,10,25
2021,BRK,25,2021-02-06,0,PHI,L,108,124,39,88,.443,15,41,.366,15,17,.882,8,34,21,6,3,17,18,48,94,.511,10,27,.370,18,22,.818,13,51,27,12,4,16,15
2021,BRK,26,2021-02-09,0,DET,L,111,122,43,86,.500,11,30,.367,14,16,.875,8,34,30,8,6,15,22,47,84,.560,13,29,.448,15,21,.714,7,37,28,10,6,13,16
2021,BRK,27,2021-02-10,1,IND,W,104,94,32,76,.421,9,31,.290,31,35,.886,9,46,20,2,5,13,20,36,92,.391,15,38,.395,7,11,.636,10,43,26,4,5,10,21
2021,BRK,28,2021-02-13,0,GSW,W,134,117,50,93,.538,16,39,.410,18,20,.900,8,45,35,9,5,13,15,44,90,.489,9,34,.265,20,25,.800,5,37,25,6,6,13,15
2021,BRK,29,2021-02-15,0,SAC,W,136,125,51,89,.573,27,47,.574,7,12,.583,9,35,31,7,4,15,16,51,96,.531,12,33,.364,11,13,.846,15,41,24,6,6,15,13
2021,BRK,30,2021-02-16,0,PHO,W,128,124,47,82,.573,20,40,.500,14,15,.933,4,37,28,4,4,10,11,48,88,.545,16,37,.432,12,12,1.000,4,34,28,7,3,6,15
2021,BRK,31,2021-02-18,0,LAL,W,109,98,38,77,.494,18,39,.462,15,24,.625,8,39,23,9,3,14,18,40,83,.482,8,30,.267,10,14,.714,10,39,21,7,4,16,16
2021,BRK,32,2021-02-21,0,LAC,W,112,108,44,92,.478,11,38,.289,13,19,.684,9,40,21,10,4,6,19,40,87,.460,15,35,.429,13,18,.722,16,52,24,3,4,17,17
2021,BRK,33,2021-02-23,1,SAC,W,127,118,44,89,.494,17,40,.425,22,31,.710,10,41,30,8,5,8,16,45,87,.517,15,31,.484,13,19,.684,5,38,25,6,7,15,17
2021,BRK,34,2021-02-25,1,ORL,W,129,92,49,92,.533,20,45,.444,11,14,.786,7,51,30,11,2,13,18,35,87,.402,9,36,.250,13,15,.867,4,35,19,8,1,18,10
2021,BRK,35,2021-02-27,1,DAL,L,98,115,35,86,.407,14,44,.318,14,19,.737,14,47,21,5,4,19,16,45,86,.523,14,36,.389,11,17,.647,6,36,23,12,8,9,15
2021,BRK,36,2021-03-01,0,SAS,W,124,113,47,100,.470,17,41,.415,13,17,.765,13,51,35,6,8,5,13,44,97,.454,15,35,.429,10,15,.667,9,48,30,2,3,9,16
2021,BRK,37,2021-03-03,0,HOU,W,132,114,49,85,.576,17,35,.486,17,24,.708,10,53,33,5,1,15,24,38,91,.418,18,43,.419,20,28,.714,12,37,24,10,5,9,18
2021,BRK,38,2021-03-11,1,BOS,W,121,109,42,88,.477,19,42,.452,18,22,.818,11,45,21,3,5,15,22,41,91,.451,13,40,.325,14,22,.636,11,39,22,10,10,11,13
2021,BRK,39,2021-03-13,1,DET,W,100,95,39,80,.488,6,27,.222,16,22,.727,5,35,22,8,7,12,16,36,89,.404,8,32,.250,15,20,.750,12,46,26,10,8,13,16
2021,BRK,40,2021-03-15,1,NYK,W,117,112,44,76,.579,12,29,.414,17,22,.773,3,41,29,3,6,15,19,37,92,.402,15,42,.357,23,27,.852,13,40,16,9,2,9,22
2021,BRK,41,2021-03-17,0,IND,W,124,115,42,87,.483,9,27,.333,31,40,.775,15,50,22,10,2,18,20,43,84,.512,9,32,.281,20,25,.800,4,34,29,10,3,16,28
2021,BRK,42,2021-03-19,0,ORL,L,113,121,43,91,.473,10,37,.270,17,23,.739,9,39,24,9,3,8,16,43,84,.512,21,40,.525,14,20,.700,8,44,26,4,1,17,20
2021,BRK,43,2021-03-21,1,WAS,W,113,106,44,90,.489,9,29,.310,16,22,.727,10,35,24,11,8,7,18,42,79,.532,7,21,.333,15,19,.789,10,43,24,5,4,19,22
2021,BRK,44,2021-03-23,0,POR,W,116,112,43,87,.494,9,30,.300,21,27,.778,10,47,25,5,2,11,17,36,90,.400,19,55,.345,21,23,.913,13,44,25,4,5,8,20
2021,BRK,45,2021-03-24,0,UTA,L,88,118,35,97,.361,7,35,.200,11,15,.733,13,48,19,9,1,9,10,41,91,.451,23,55,.418,13,14,.929,11,56,24,6,6,13,15
2021,BRK,46,2021-03-26,0,DET,W,113,111,37,84,.440,13,33,.394,26,34,.765,16,49,19,3,4,10,27,33,73,.452,11,31,.355,34,47,.723,7,36,19,6,4,11,30
2021,BRK,47,2021-03-29,1,MIN,W,112,107,40,85,.471,10,30,.333,22,25,.880,7,50,31,10,7,16,18,40,103,.388,14,44,.318,13,17,.765,17,51,23,10,10,15,25
2021,BRK,48,2021-03-31,1,HOU,W,120,108,44,90,.489,13,36,.361,19,19,1.000,12,45,25,6,3,12,21,39,78,.500,13,40,.325,17,24,.708,6,31,22,5,8,13,21
2021,BRK,49,2021-04-01,1,CHO,W,111,89,44,91,.484,20,45,.444,3,4,.750,13,56,34,8,5,15,18,30,86,.349,13,38,.342,16,19,.842,11,43,22,11,5,12,9
2021,BRK,50,2021-04-04,0,CHI,L,107,115,45,93,.484,11,28,.393,6,7,.857,4,35,28,3,3,5,17,43,78,.551,8,22,.364,21,30,.700,6,40,29,4,3,9,11
2021,BRK,51,2021-04-05,1,NYK,W,114,112,42,92,.457,10,32,.313,20,26,.769,11,45,27,6,6,10,14,40,86,.465,14,29,.483,18,22,.818,5,41,24,7,4,12,25
2021,BRK,52,2021-04-07,1,NOP,W,139,111,51,92,.554,19,41,.463,18,22,.818,10,45,37,10,8,17,31,38,89,.427,6,27,.222,29,39,.744,17,40,23,9,2,15,14
2021,BRK,53,2021-04-10,1,LAL,L,101,126,35,80,.438,5,27,.185,26,30,.867,9,42,19,6,10,19,20,47,93,.505,19,34,.559,13,20,.650,12,47,30,12,4,15,24
2021,BRK,54,2021-04-13,0,MIN,W,127,97,46,91,.505,15,36,.417,20,24,.833,11,57,31,8,4,19,22,30,87,.345,13,49,.265,24,33,.727,11,44,16,13,12,14,20
2021,BRK,55,2021-04-14,0,PHI,L,117,123,43,83,.518,4,21,.190,27,30,.900,11,43,23,6,3,16,21,45,87,.517,13,28,.464,20,25,.800,4,32,23,8,9,10,21
2021,BRK,56,2021-04-16,1,CHO,W,130,115,47,85,.553,21,41,.512,15,16,.938,7,37,35,12,5,18,17,44,83,.530,12,34,.353,15,20,.750,8,37,26,12,3,19,18
2021,BRK,57,2021-04-18,0,MIA,L,107,109,39,82,.476,17,43,.395,12,18,.667,8,38,26,10,6,11,17,38,87,.437,16,39,.410,17,21,.810,16,53,28,9,1,17,13
2021,BRK,58,2021-04-20,0,NOP,W,134,129,49,89,.551,14,37,.378,22,28,.786,10,44,30,7,2,13,21,51,91,.560,12,33,.364,15,24,.625,7,37,28,5,2,13,21
2021,BRK,59,2021-04-21,0,TOR,L,103,114,36,91,.396,13,41,.317,18,23,.783,12,50,19,3,6,13,17,39,90,.433,18,47,.383,18,21,.857,9,48,23,7,8,11,20
2021,BRK,60,2021-04-23,1,BOS,W,109,104,37,86,.430,11,32,.344,24,28,.857,6,47,26,12,7,11,19,38,94,.404,17,42,.405,11,16,.688,15,54,21,6,6,19,20
2021,BRK,61,2021-04-25,1,PHO,W,128,119,46,87,.529,13,28,.464,23,27,.852,11,44,30,6,4,11,17,43,90,.478,12,34,.353,21,25,.840,15,43,22,5,3,12,24
2021,BRK,62,2021-04-27,0,TOR,W,116,103,40,83,.482,18,45,.400,18,18,1.000,7,41,30,9,6,11,20,36,91,.396,15,43,.349,16,19,.842,15,47,24,5,3,13,19
2021,BRK,63,2021-04-29,0,IND,W,130,113,47,89,.528,12,35,.343,24,28,.857,8,50,35,3,5,14,19,41,96,.427,11,39,.282,20,21,.952,7,38,23,8,6,10,23
2021,BRK,64,2021-04-30,1,POR,L,109,128,40,95,.421,13,41,.317,16,19,.842,11,42,20,6,3,8,18,47,91,.516,16,36,.444,18,20,.900,8,50,24,3,2,10,17
2021,BRK,65,2021-05-02,0,MIL,L,114,117,41,96,.427,17,42,.405,15,17,.882,14,53,18,5,1,16,11,48,98,.490,15,37,.405,6,12,.500,8,45,19,9,11,10,18
2021,BRK,66,2021-05-04,0,MIL,L,118,124,41,84,.488,20,43,.465,16,26,.615,6,39,21,6,6,13,25,44,98,.449,14,37,.378,22,27,.815,15,55,23,7,3,13,21
2021,BRK,67,2021-05-06,0,DAL,L,109,113,41,95,.432,13,37,.351,14,15,.933,10,51,18,8,4,13,18,40,89,.449,15,34,.441,18,26,.692,12,51,23,10,3,12,15
2021,BRK,68,2021-05-08,0,DEN,W,125,119,41,66,.621,16,31,.516,27,33,.818,2,35,27,10,5,17,24,42,92,.457,14,41,.341,21,23,.913,10,33,21,8,1,12,23
2021,BRK,69,2021-05-11,0,CHI,W,115,107,42,89,.472,12,33,.364,19,25,.760,13,51,32,4,8,8,19,39,96,.406,18,44,.409,11,14,.786,10,45,21,4,5,9,20
2021,BRK,70,2021-05-12,1,SAS,W,128,116,48,79,.608,12,28,.429,20,27,.741,3,43,33,3,9,11,19,43,101,.426,8,31,.258,22,27,.815,16,46,21,7,2,8,19
2021,BRK,71,2021-05-15,1,CHI,W,105,91,41,87,.471,14,34,.412,9,15,.600,8,52,26,6,8,10,16,34,98,.347,11,41,.268,12,17,.706,19,52,24,7,4,9,13
2021,BRK,72,2021-05-16,1,CLE,W,123,109,47,83,.566,16,30,.533,13,17,.765,4,37,35,9,9,12,20,38,85,.447,12,39,.308,21,31,.677,11,45,16,8,5,16,14
2021,CHO,1,2020-12-23,0,CLE,L,114,121,45,90,.500,16,44,.364,8,15,.533,8,32,29,10,4,15,17,46,87,.529,14,30,.467,15,20,.750,10,50,34,12,3,21,22
2021,CHO,2,2020-12-26,1,OKC,L,107,109,37,93,.398,13,32,.406,20,32,.625,13,47,27,11,8,13,22,40,88,.455,10,36,.278,19,24,.792,9,54,25,10,7,17,21
2021,CHO,3,2020-12-27,1,BRK,W,106,104,43,96,.448,10,34,.294,10,17,.588,13,52,35,8,3,15,25,35,82,.427,17,47,.362,17,25,.680,6,46,23,4,5,19,17
2021,CHO,4,2020-12-30,0,DAL,W,118,99,43,84,.512,15,34,.441,17,21,.810,12,50,30,6,6,24,28,34,87,.391,12,42,.286,19,33,.576,13,39,24,10,6,14,16
2021,CHO,5,2021-01-01,1,MEM,L,93,108,35,86,.407,9,31,.290,14,21,.667,10,42,23,9,4,19,15,43,90,.478,14,39,.359,8,10,.800,10,48,34,10,6,17,18
2021,CHO,6,2021-01-02,0,PHI,L,112,127,38,92,.413,13,35,.371,23,26,.885,14,40,34,15,5,12,18,47,79,.595,16,35,.457,17,24,.708,7,45,35,10,7,22,17
2021,CHO,7,2021-01-04,0,PHI,L,101,118,36,86,.419,13,39,.333,16,22,.727,8,47,30,4,4,17,24,46,95,.484,11,32,.344,15,23,.652,14,55,34,7,5,10,21
2021,CHO,8,2021-01-06,0,ATL,W,102,94,32,85,.376,11,36,.306,27,33,.818,8,49,22,11,7,10,14,36,96,.375,7,40,.175,15,18,.833,12,57,25,6,1,13,25
2021,CHO,9,2021-01-08,0,NOP,W,118,110,41,87,.471,16,42,.381,20,25,.800,16,45,33,10,4,15,20,38,77,.494,15,38,.395,19,26,.731,10,36,29,6,4,19,17
2021,CHO,10,2021-01-09,1,ATL,W,113,105,40,77,.519,15,33,.455,18,24,.750,6,41,27,11,7,15,19,34,89,.382,14,45,.311,23,28,.821,17,47,25,10,4,14,22
2021,CHO,11,2021-01-11,1,NYK,W,109,88,38,78,.487,13,32,.406,20,23,.870,5,37,28,8,8,10,13,34,87,.391,9,37,.243,11,17,.647,17,49,20,6,6,17,23
2021,CHO,12,2021-01-13,1,DAL,L,93,104,38,100,.380,10,38,.263,7,14,.500,15,53,26,8,7,14,17,40,96,.417,15,46,.326,9,16,.563,13,54,22,8,12,10,15
2021,CHO,13,2021-01-14,0,TOR,L,108,111,42,87,.483,15,35,.429,9,12,.750,14,44,32,11,5,20,15,40,88,.455,20,50,.400,11,13,.846,13,40,33,13,6,18,16
2021,CHO,14,2021-01-16,0,TOR,L,113,116,38,87,.437,15,36,.417,22,29,.759,12,48,26,6,5,15,20,36,86,.419,21,49,.429,23,26,.885,7,43,28,5,8,15,22
2021,CHO,15,2021-01-22,1,CHI,L,110,123,42,85,.494,7,32,.219,19,25,.760,12,46,22,8,1,21,12,49,96,.510,15,43,.349,10,12,.833,15,43,33,11,4,16,21
2021,CHO,16,2021-01-24,0,ORL,W,107,104,42,88,.477,14,36,.389,9,16,.563,9,43,28,10,5,12,17,39,87,.448,17,38,.447,9,13,.692,11,43,27,4,4,16,18
2021,CHO,17,2021-01-25,0,ORL,L,108,117,39,89,.438,11,38,.289,19,27,.704,11,41,22,5,6,14,20,42,88,.477,19,37,.514,14,22,.636,10,49,31,10,3,16,21
